iclabel,glyph,strokeorder,strokecount
A:ucxb--:02676d:𦝭,𦝭,3251512523541,13
A:ucxb--:02676e:𦝮,𦝮,3511515152511,13
A:ucxb--:02676e:𦝮,𦝮,3541515152511,13
A:ucxb--:02676f:𦝯,𦝯,3511134431112,13
A:ucxb--:02676f:𦝯,𦝯,3541134431112,13
A:ucxb--:026770:𦝰,𦝰,3511353344544,13
A:ucxb--:026770:𦝰,𦝰,3541353344544,13
A:ucxb--:026771:𦝱,𦝱,3511431253511,13
A:ucxb--:026771:𦝱,𦝱,3541341253511,13
A:ucxb--:026772:𦝲,𦝲,3541251135345,13
A:ucxb--:026773:𦝳,𦝳,3511251111344,13
A:ucxb--:026773:𦝳,𦝳,3541251111344,13
A:ucxb--:026774:𦝴,𦝴,3511341211154,13
A:ucxb--:026774:𦝴,𦝴,3541341211154,13
A:ucxb--:026775:𦝵,𦝵,3511341324251,13
A:ucxb--:026775:𦝵,𦝵,3541341234251,13
A:ucxb--:026776:𦝶,𦝶,3511252252252,13
A:ucxb--:026776:𦝶,𦝶,3541252252252,13
A:ucxb--:026777:𦝷,𦝷,3511513431132,13
A:ucxb--:026777:𦝷,𦝷,3541513431132,13
A:ucxb--:026778:𦝸,𦝸,1233335113533,13
A:ucxb--:026778:𦝸,𦝸,1233335413533,13
A:ucxb--:026779:𦝹,𦝹,3511425341234,13
A:ucxb--:02677a:𦝺,𦝺,3511431121134,13
A:ucxb--:02677a:𦝺,𦝺,3541431121134,13
A:ucxb--:02677b:𦝻,𦝻,3511445125111,13
A:ucxb--:02677b:𦝻,𦝻,3541445125111,13
A:ucxb--:02677c:𦝼,𦝼,3511431234531,13
A:ucxb--:02677c:𦝼,𦝼,3541431234531,13
A:ucxb--:02677d:𦝽,𦝽,1324121212511,13
A:ucxb--:02677d:𦝽,𦝽,1324121213541,13
A:ucxb--:02677e:𦝾,𦝾,3511515253434,13
A:ucxb--:02677e:𦝾,𦝾,3541515253434,13
A:ucxb--:02677f:𦝿,𦝿,3511212514444,13
A:ucxb--:02677f:𦝿,𦝿,3541212514444,13
A:ucxb--:026780:𦞀,𦞀,3511542513134,13
A:ucxb--:026780:𦞀,𦞀,3541542513134,13
A:ucxb--:026781:𦞁,𦞁,3511121251534,13
A:ucxb--:026781:𦞁,𦞁,3541121251534,13
A:ucxb--:026782:𦞂,𦞂,3511122341251,13
A:ucxb--:026783:𦞃,𦞃,3511134432444,13
A:ucxb--:026784:𦞄,𦞄,2522522522511,13
A:ucxb--:026784:𦞄,𦞄,2522522523541,13
A:ucxb--:026785:𦞅,𦞅,2534444412511,13
A:ucxb--:026785:𦞅,𦞅,2534444413541,13
A:ucxb--:026786:𦞆,𦞆,3511321511121,13
A:ucxb--:026787:𦞇,𦞇,3511325125214,13
A:ucxb--:026787:𦞇,𦞇,3541325125214,13
A:ucxb--:026788:𦞈,𦞈,3511325131134,13
A:ucxb--:026789:𦞉,𦞉,253434153532511,15
A:ucxb--:02678a:𦞊,𦞊,253434431134252,15
A:ucxb--:02678b:𦞋,𦞋,511511153253434,15
A:ucxb--:02678c:𦞌,𦞌,3511442125111,13
A:ucxb--:02678d:𦞍,𦞍,411125112253434,15
A:ucxb--:02678e:𦞎,𦞎,3511414313333,13
A:ucxb--:02678f:𦞏,𦞏,131531534253434,15
A:ucxb--:026790:𦞐,𦞐,3511215315151,13
A:ucxb--:026791:𦞑,𦞑,3511132425221,13
A:ucxb--:026792:𦞒,𦞒,3511332121124,13
A:ucxb--:026793:𦞓,𦞓,3511441333534,13
A:ucxb--:026794:𦞔,𦞔,3511442243135,13
A:ucxb--:026795:𦞕,𦞕,3511351331134,13
A:ucxb--:026795:𦞕,𦞕,3541351331134,13
A:ucxb--:026796:𦞖,𦞖,3511311325111,13
A:ucxb--:026796:𦞖,𦞖,3541311325111,13
A:ucxb--:026797:𦞗,𦞗,3511252211354,13
A:ucxb--:026797:𦞗,𦞗,3541252211354,13
A:ucxb--:026798:𦞘,𦞘,25343451111254,14
A:ucxb--:026799:𦞙,𦞙,3511325113554,13
A:ucxb--:026799:𦞙,𦞙,35413251213554,14
A:ucxb--:02679a:𦞚,𦞚,35115132432511,14
A:ucxb--:02679a:𦞚,𦞚,35415132433541,14
A:ucxb--:02679b:𦞛,𦞛,35113445113251,14
A:ucxb--:02679b:𦞛,𦞛,35413415113251,14
A:ucxb--:02679c:𦞜,𦞜,35113251114544,14
A:ucxb--:02679c:𦞜,𦞜,35413251114544,14
A:ucxb--:02679d:𦞝,𦞝,35113115431234,14
A:ucxb--:02679d:𦞝,𦞝,35413115431234,14
A:ucxb--:02679e:𦞞,𦞞,35115425431121,14
A:ucxb--:02679e:𦞞,𦞞,35415425431121,14
A:ucxb--:02679f:𦞟,𦞟,35114543425221,14
A:ucxb--:02679f:𦞟,𦞟,35414543425221,14
A:ucxb--:0267a0:𦞠,𦞠,35113241112112,14
A:ucxb--:0267a0:𦞠,𦞠,35413241112112,14
A:ucxb--:0267a1:𦞡,𦞡,35115552515215,14
A:ucxb--:0267a1:𦞡,𦞡,35415552515215,14
A:ucxb--:0267a2:𦞢,𦞢,35112513533341,14
A:ucxb--:0267a2:𦞢,𦞢,35412513533341,14
A:ucxb--:0267a3:𦞣,𦞣,3511544251214,13
A:ucxb--:0267a3:𦞣,𦞣,35414544251214,14
A:ucxb--:0267a4:𦞤,𦞤,35114454143112,14
A:ucxb--:0267a4:𦞤,𦞤,35414454143112,14
A:ucxb--:0267a5:𦞥,𦞥,35111554554121,14
A:ucxb--:0267a5:𦞥,𦞥,35411554554121,14
A:ucxb--:0267a6:𦞦,𦞦,35114532411121,14
A:ucxb--:0267a6:𦞦,𦞦,35414532411121,14
A:ucxb--:0267a7:𦞧,𦞧,35113535225121,14
A:ucxb--:0267a7:𦞧,𦞧,35413535225121,14
A:ucxb--:0267a8:𦞨,𦞨,3511445251251,13
A:ucxb--:0267a8:𦞨,𦞨,35414452513251,14
A:ucxb--:0267a9:𦞩,𦞩,32115545112511,14
A:ucxb--:0267a9:𦞩,𦞩,32115545113541,14
A:ucxb--:0267aa:𦞪,𦞪,35115253414444,14
A:ucxb--:0267aa:𦞪,𦞪,35415253414444,14
A:ucxb--:0267ab:𦞫,𦞫,44511221342511,14
A:ucxb--:0267ab:𦞫,𦞫,44511221343541,14
A:ucxb--:0267ac:𦞬,𦞬,35112153153134,14
A:ucxb--:0267ac:𦞬,𦞬,35412153153134,14
A:ucxb--:0267ad:𦞭,𦞭,35114453433544,14
A:ucxb--:0267ad:𦞭,𦞭,35414453533544,14
A:ucxb--:0267ae:𦞮,𦞮,3511431523454,13
A:ucxb--:0267af:𦞯,𦞯,35111213352511,14
A:ucxb--:0267af:𦞯,𦞯,35411213152511,14
A:ucxb--:0267b0:𦞰,𦞰,35111252211234,14
A:ucxb--:0267b0:𦞰,𦞰,35411252211234,14
A:ucxb--:0267b1:𦞱,𦞱,253434325113554,15
A:ucxb--:0267b1:𦞱,𦞱,2534343251213554,16
A:ucxb--:0267b2:𦞲,𦞲,35115221251214,14
A:ucxb--:0267b2:𦞲,𦞲,35415231251214,14
A:ucxb--:0267b3:𦞳,𦞳,35114453434251,14
A:ucxb--:0267b4:𦞴,𦞴,35111344325115,14
A:ucxb--:0267b5:𦞵,𦞵,35113251113412,14
A:ucxb--:0267b5:𦞵,𦞵,35413251113412,14
A:ucxb--:0267b6:𦞶,𦞶,35111251251354,14
A:ucxb--:0267b6:𦞶,𦞶,35411251251354,14
A:ucxb--:0267b7:𦞷,𦞷,35114452511531,14
A:ucxb--:0267b7:𦞷,𦞷,35414452511531,14
A:ucxb--:0267b8:𦞸,𦞸,3511431132454,13
A:ucxb--:0267b8:𦞸,𦞸,3541431132454,13
A:ucxb--:0267b9:𦞹,𦞹,35111311534124,14
A:ucxb--:0267b9:𦞹,𦞹,35411311534124,14
A:ucxb--:0267ba:𦞺,𦞺,35112521353134,14
A:ucxb--:0267ba:𦞺,𦞺,35412521353134,14
A:ucxb--:0267bb:𦞻,𦞻,3511122251112,13
A:ucxb--:0267bb:𦞻,𦞻,35411212251112,14
A:ucxb--:0267bc:𦞼,𦞼,35113443311252,14
A:ucxb--:0267bc:𦞼,𦞼,35413443311252,14
A:ucxb--:0267bd:𦞽,𦞽,3511255452511,13
A:ucxb--:0267bd:𦞽,𦞽,35412512453541,14
A:ucxb--:0267be:𦞾,𦞾,35113241112153,14
A:ucxb--:0267bf:𦞿,𦞿,35113443543112,14
A:ucxb--:0267c0:𦟀,𦟀,41525135113544,14
A:ucxb--:0267c0:𦟀,𦟀,41525135413544,14
A:ucxb--:0267c1:𦟁,𦟁,41525342513511,14
A:ucxb--:0267c1:𦟁,𦟁,41525352513511,14
A:ucxb--:0267c2:𦟂,𦟂,3511431234454,13
A:ucxb--:0267c3:𦟃,𦟃,35115213431112,14
A:ucxb--:0267c4:𦟄,𦟄,35115454541234,14
A:ucxb--:0267c5:𦟅,𦟅,35115454541234,14
A:ucxb--:0267c6:𦟆,𦟆,12121252212511,14
A:ucxb--:0267c7:𦟇,𦟇,35113122113534,14
A:ucxb--:0267c8:𦟈,𦟈,35114451112251,14
A:ucxb--:0267c9:𦟉,𦟉,35114134112211,14
A:ucxb--:0267ca:𦟊,𦟊,35111253511515,14
A:ucxb--:0267cb:𦟋,𦟋,35113241431251,14
A:ucxb--:0267cc:𦟌,𦟌,35115131221534,14
A:ucxb--:0267cd:𦟍,𦟍,3511122415334,13
A:ucxb--:0267ce:𦟎,𦟎,431113121253434,15
A:ucxb--:0267cf:𦟏,𦟏,35114131251112,14
A:ucxb--:0267d0:𦟐,𦟐,35111211254444,14
A:ucxb--:0267d1:𦟑,𦟑,35113213412512,14
A:ucxb--:0267d2:𦟒,𦟒,15253511351355,14
A:ucxb--:0267d3:𦟓,𦟓,3511512542511,13
A:ucxb--:0267d4:𦟔,𦟔,35111541213134,14
A:ucxb--:0267d4:𦟔,𦟔,3541154121354,13
A:ucxb--:0267d5:𦟕,𦟕,35111335152511,14
A:ucxb--:0267d5:𦟕,𦟕,35411335152511,14
A:ucxb--:0267d6:𦟖,𦟖,2534341211254444,16
A:ucxb--:0267d7:𦟗,𦟗,35115432411121,14
A:ucxb--:0267d8:𦟘,𦟘,351144512512134,15
A:ucxb--:0267d8:𦟘,𦟘,354144512512134,15
A:ucxb--:0267d9:𦟙,𦟙,351113533344444,15
A:ucxb--:0267d9:𦟙,𦟙,354113533344444,15
A:ucxb--:0267da:𦟚,𦟚,35112153151251431,17
A:ucxb--:0267db:𦟛,𦟛,351141351125112,15
A:ucxb--:0267db:𦟛,𦟛,354141351135112,15
A:ucxb--:0267dc:𦟜,𦟜,351111212511134,15
A:ucxb--:0267dc:𦟜,𦟜,354111212511134,15
A:ucxb--:0267dd:𦟝,𦟝,323434343412511,15
A:ucxb--:0267dd:𦟝,𦟝,323434343413541,15
A:ucxb--:0267de:𦟞,𦟞,3511325111413412,16
A:ucxb--:0267de:𦟞,𦟞,3511325111443412,16
A:ucxb--:0267df:𦟟,𦟟,351141312341235,15
A:ucxb--:0267df:𦟟,𦟟,354141312351235,15
A:ucxb--:0267e0:𦟠,𦟠,351113211234534,15
A:ucxb--:0267e0:𦟠,𦟠,354113211234534,15
A:ucxb--:0267e1:𦟡,𦟡,32511151535253434,17
A:ucxb--:0267e2:𦟢,𦟢,351113533342511,15
A:ucxb--:0267e2:𦟢,𦟢,354113533342511,15
A:ucxb--:0267e3:𦟣,𦟣,351132534134354,15
A:ucxb--:0267e3:𦟣,𦟣,354132534135354,15
A:ucxb--:0267e4:𦟤,𦟤,35114311135211,14
A:ucxb--:0267e4:𦟤,𦟤,35414311135211,14
A:ucxb--:0267e5:𦟥,𦟥,35111353334454,14
A:ucxb--:0267e5:𦟥,𦟥,35411353334454,14
A:ucxb--:0267e6:𦟦,𦟦,25343412122511134,17
A:ucxb--:0267e6:𦟦,𦟦,2534341222511134,16
A:ucxb--:0267e7:𦟧,𦟧,351112251251251,15
A:ucxb--:0267e7:𦟧,𦟧,354112251251251,15
A:ucxb--:0267e8:𦟨,𦟨,351141345234354,15
A:ucxb--:0267e9:𦟩,𦟩,35111343215115,14
A:ucxb--:0267e9:𦟩,𦟩,354113432115115,15
A:ucxb--:0267ea:𦟪,𦟪,35111251112454,14
A:ucxb--:0267ea:𦟪,𦟪,35411251112454,14
A:ucxb--:0267eb:𦟫,𦟫,351112212511134,15
A:ucxb--:0267eb:𦟫,𦟫,354112212511134,15
A:ucxb--:0267ec:𦟬,𦟬,351112343434333,15
A:ucxb--:0267ec:𦟬,𦟬,354112343434333,15
A:ucxb--:0267ed:𦟭,𦟭,351153511511511,15
A:ucxb--:0267ed:𦟭,𦟭,354153511511511,15
A:ucxb--:0267ee:𦟮,𦟮,35111221344132,14
A:ucxb--:0267ef:𦟯,𦟯,351112212511253,15
A:ucxb--:0267ef:𦟯,𦟯,354112212511253,15
A:ucxb--:0267f0:𦟰,𦟰,351121531525111,15
A:ucxb--:0267f0:𦟰,𦟰,354121531525111,15
A:ucxb--:0267f1:𦟱,𦟱,351144532132511,15
A:ucxb--:0267f2:𦟲,𦟲,511225112512511,15
A:ucxb--:0267f3:𦟳,𦟳,351155525111234,15
A:ucxb--:0267f3:𦟳,𦟳,354155525111234,15
A:ucxb--:0267f4:𦟴,𦟴,43344334451253434,17
A:ucxb--:0267f5:𦟵,𦟵,35111223443521,14
A:ucxb--:0267f6:𦟶,𦟶,351143123421251,15
A:ucxb--:0267f7:𦟷,𦟷,351112141431251,15
A:ucxb--:0267f8:𦟸,𦟸,351144141323544,15
A:ucxb--:0267f9:𦟹,𦟹,351125234125122,15
A:ucxb--:0267fa:𦟺,𦟺,351112112112124,15
A:ucxb--:0267fb:𦟻,𦟻,35111122132515,14
A:ucxb--:0267fc:𦟼,𦟼,351151122511123,15
A:ucxb--:0267fd:𦟽,𦟽,351144545434252,15
A:ucxb--:0267ff:𦟿,𦟿,351112132411121,15
A:ucxb--:026800:𦠀,𦠀,35114312523312,14
A:ucxb--:026800:𦠀,𦠀,354124312523312,15
A:ucxb--:026801:𦠁,𦠁,354143341251234,15
A:ucxb--:026801:𦠁,𦠁,354443341251234,15
A:ucxb--:026802:𦠂,𦠂,32511154444253434,17
A:ucxb--:026803:𦠃,𦠃,4143253354323511,16
A:ucxb--:026803:𦠃,𦠃,4143253354323541,16
A:ucxb--:026804:𦠄,𦠄,3511554554134534,16
A:ucxb--:026804:𦠄,𦠄,3541554554134534,16
A:ucxb--:026805:𦠅,𦠅,3541511121251124,16
A:ucxb--:026806:𦠆,𦠆,3511515515122134,16
A:ucxb--:026806:𦠆,𦠆,3541515515122134,16
A:ucxb--:026807:𦠇,𦠇,3511432524312511,16
A:ucxb--:026807:𦠇,𦠇,3541432524312511,16
A:ucxb--:026808:𦠈,𦠈,3541545232534251,16
A:ucxb--:026808:𦠈,𦠈,3541545232535251,16
A:ucxb--:026809:𦠉,𦠉,3511121451251431,16
A:ucxb--:026809:𦠉,𦠉,3541121451251431,16
A:ucxb--:02680a:𦠊,𦠊,3511212121212121,16
A:ucxb--:02680a:𦠊,𦠊,3541212121212121,16
A:ucxb--:02680b:𦠋,𦠋,5425141431122511,16
A:ucxb--:02680b:𦠋,𦠋,5425141431123541,16
A:ucxb--:02680c:𦠌,𦠌,3511132522132522,16
A:ucxb--:02680c:𦠌,𦠌,3541132522132522,16
A:ucxb--:02680d:𦠍,𦠍,3511251251431523,16
A:ucxb--:02680d:𦠍,𦠍,3541251251431523,16
A:ucxb--:02680e:𦠎,𦠎,3511134413441344,16
A:ucxb--:02680e:𦠎,𦠎,3541134413441344,16
A:ucxb--:02680f:𦠏,𦠏,351113412132511,15
A:ucxb--:02680f:𦠏,𦠏,354113412132511,15
A:ucxb--:026810:𦠐,𦠐,3511122125113134,16
A:ucxb--:026810:𦠐,𦠐,3541122135413134,16
A:ucxb--:026811:𦠑,𦠑,3511134315233534,16
A:ucxb--:026811:𦠑,𦠑,3541134315233534,16
A:ucxb--:026812:𦠒,𦠒,1343152335342511,16
A:ucxb--:026812:𦠒,𦠒,1343152335343541,16
A:ucxb--:026813:𦠓,𦠓,1331234312342511,16
A:ucxb--:026813:𦠓,𦠓,1331234312343541,16
A:ucxb--:026814:𦠔,𦠔,3511252112343312,16
A:ucxb--:026814:𦠔,𦠔,3541252112343312,16
A:ucxb--:026815:𦠕,𦠕,4143253354251253434,19
A:ucxb--:026816:𦠖,𦠖,3511125124535515,16
A:ucxb--:026816:𦠖,𦠖,3541125124535515,16
A:ucxb--:026817:𦠗,𦠗,3434343434342511,16
A:ucxb--:026817:𦠗,𦠗,3434343434343541,16
A:ucxb--:026818:𦠘,𦠘,4513251113434234,16
A:ucxb--:026819:𦠙,𦠙,3511252512325111,16
A:ucxb--:026819:𦠙,𦠙,3541252521325111,16
A:ucxb--:02681a:𦠚,𦠚,3511313425125251,16
A:ucxb--:02681a:𦠚,𦠚,3541313425125251,16
A:ucxb--:02681b:𦠛,𦠛,3511113411342511,16
A:ucxb--:02681c:𦠜,𦠜,35111221122112,14
A:ucxb--:02681c:𦠜,𦠜,3541121211212112,16
A:ucxb--:02681d:𦠝,𦠝,3511121525125121,16
A:ucxb--:02681e:𦠞,𦠞,432523431342511,15
A:ucxb--:02681e:𦠞,𦠞,432523431343541,15
A:ucxb--:02681f:𦠟,𦠟,3511252112523312,16
A:ucxb--:02681f:𦠟,𦠟,3541252112523312,16
A:ucxb--:026820:𦠠,𦠠,3511252115233312,16
A:ucxb--:026820:𦠠,𦠠,3541252115233312,16
A:ucxb--:026821:𦠡,𦠡,3434343425112511,16
A:ucxb--:026822:𦠢,𦠢,3511412512341354,16
A:ucxb--:026823:𦠣,𦠣,3511415425113134,16
A:ucxb--:026824:𦠤,𦠤,3511454445444544,16
A:ucxb--:026824:𦠤,𦠤,3541454445444544,16
A:ucxb--:026825:𦠥,𦠥,3511511225113511,16
A:ucxb--:026825:𦠥,𦠥,3541511225113511,16
A:ucxb--:026826:𦠦,𦠦,3511521214154325,16
A:ucxb--:026827:𦠧,𦠧,3511541541342444,16
A:ucxb--:026828:𦠨,𦠨,3511545454342444,16
A:ucxb--:026828:𦠨,𦠨,3541545454342444,16
A:ucxb--:026829:𦠩,𦠩,133123431234253434,18
A:ucxb--:02682a:𦠪,𦠪,343434342511253434,18
A:ucxb--:02682b:𦠫,𦠫,452345331121253434,18
A:ucxb--:02682c:𦠬,𦠬,542514143112253434,18
A:ucxb--:02682d:𦠭,𦠭,3511122111343312,16
A:ucxb--:02682e:𦠮,𦠮,1541211541212511,16
A:ucxb--:02682f:𦠯,𦠯,3511511225111234,16
A:ucxb--:026830:𦠰,𦠰,4513251121251112,16
A:ucxb--:026831:𦠱,𦠱,3511314314321534,16
A:ucxb--:026832:𦠲,𦠲,3511121551214544,16
A:ucxb--:026833:𦠳,𦠳,3511513521521521,16
A:ucxb--:026834:𦠴,𦠴,3511112111213445,16
A:ucxb--:026835:𦠵,𦠵,351152431353334,15
A:ucxb--:026836:𦠶,𦠶,121213453251253434,18
A:ucxb--:026837:𦠷,𦠷,3253341521342511,16
A:ucxb--:026837:𦠷,𦠷,3253341521343541,16
A:ucxb--:026838:𦠸,𦠸,3511413543543534,16
A:ucxb--:026838:𦠸,𦠸,3541413543543534,16
A:ucxb--:026839:𦠹,𦠹,3541433435414334,16
A:ucxb--:026839:𦠹,𦠹,3544433435444334,16
A:ucxb--:02683a:𦠺,𦠺,3541433425111515,16
A:ucxb--:02683a:𦠺,𦠺,3544433425111535,16
A:ucxb--:02683b:𦠻,𦠻,3511515322511134,16
A:ucxb--:02683b:𦠻,𦠻,3541515322511134,16
A:ucxb--:02683c:𦠼,𦠼,3511555253435112,16
A:ucxb--:02683c:𦠼,𦠼,3541555253435112,16
A:ucxb--:02683d:𦠽,𦠽,3511344335554444,16
A:ucxb--:02683e:𦠾,𦠾,3511251122111534,16
A:ucxb--:02683e:𦠾,𦠾,35412511221111534,17
A:ucxb--:02683f:𦠿,𦠿,35111134221111111,17
A:ucxb--:02683f:𦠿,𦠿,35411134221111111,17
A:ucxb--:026840:𦡀,𦡀,3511134343424134,16
A:ucxb--:026840:𦡀,𦡀,3541134343424134,16
A:ucxb--:026841:𦡁,𦡁,35112434525125121,17
A:ucxb--:026841:𦡁,𦡁,35412434525125121,17
A:ucxb--:026842:𦡂,𦡂,3511122312511211,16
A:ucxb--:026842:𦡂,𦡂,35411212312511211,17
A:ucxb--:026842:𦡂,𦡂,3541122312511211,16
A:ucxb--:026843:𦡃,𦡃,35112512512511211,17
A:ucxb--:026843:𦡃,𦡃,35412512512511211,17
A:ucxb--:026844:𦡄,𦡄,35111213251152,14
A:ucxb--:026845:𦡅,𦡅,35111132221253511,17
A:ucxb--:026845:𦡅,𦡅,35411132221253511,17
A:ucxb--:026846:𦡆,𦡆,35114453451352252,17
A:ucxb--:026846:𦡆,𦡆,35414453551352252,17
A:ucxb--:026847:𦡇,𦡇,2534342522112143112,19
A:ucxb--:026848:𦡈,𦡈,4155332411121253434,19
A:ucxb--:026849:𦡉,𦡉,25113511252213511,17
A:ucxb--:02684a:𦡊,𦡊,35112512211251431,17
A:ucxb--:02684b:𦡋,𦡋,35111525132511134,17
A:ucxb--:02684c:𦡌,𦡌,3211152511452511,16
A:ucxb--:02684c:𦡌,𦡌,3211152511453541,16
A:ucxb--:02684d:𦡍,𦡍,51325125114143112,17
A:ucxb--:02684d:𦡍,𦡍,51325141431123541,17
A:ucxb--:02684e:𦡎,𦡎,351124313434112431,18
A:ucxb--:02684e:𦡎,𦡎,354124313434112431,18
A:ucxb--:02684f:𦡏,𦡏,35111452111125115,17
A:ucxb--:02684f:𦡏,𦡏,35411452111125115,17
A:ucxb--:026850:𦡐,𦡐,351112251111254,15
A:ucxb--:026850:𦡐,𦡐,3541121251111254,16
A:ucxb--:026851:𦡑,𦡑,35112153152512135,17
A:ucxb--:026851:𦡑,𦡑,35412153152512135,17
A:ucxb--:026852:𦡒,𦡒,33225213531342511,17
A:ucxb--:026852:𦡒,𦡒,33225213531343541,17
A:ucxb--:026853:𦡓,𦡓,35115552522135112,17
A:ucxb--:026853:𦡓,𦡓,35415552522135112,17
A:ucxb--:026854:𦡔,𦡔,35113215115445445,17
A:ucxb--:026854:𦡔,𦡔,35413215115445445,17
A:ucxb--:026855:𦡕,𦡕,35111452111135515,17
A:ucxb--:026855:𦡕,𦡕,35411452111135515,17
A:ucxb--:026856:𦡖,𦡖,21211312335343511,17
A:ucxb--:026857:𦡗,𦡗,35113123443344544,17
A:ucxb--:026857:𦡗,𦡗,35413123443344544,17
A:ucxb--:026858:𦡘,𦡘,35113123434343411,17
A:ucxb--:026858:𦡘,𦡘,35413123434343411,17
A:ucxb--:026859:𦡙,𦡙,35113444445234354,17
A:ucxb--:02685a:𦡚,𦡚,41553324111212511,17
A:ucxb--:02685b:𦡛,𦡛,2534341212122511134,19
A:ucxb--:02685b:𦡛,𦡛,253434121222511134,18
A:ucxb--:02685c:𦡜,𦡜,5132514143112253434,19
A:ucxb--:02685d:𦡝,𦡝,2534343443454544354,19
A:ucxb--:02685e:𦡞,𦡞,35111234123411234,17
A:ucxb--:02685f:𦡟,𦡟,21135251112134354,17
A:ucxb--:026860:𦡠,𦡠,11211324134342511,17
A:ucxb--:026861:𦡡,𦡡,35111325125111124,17
A:ucxb--:026862:𦡢,𦡢,3511122431234531,16
A:ucxb--:026863:𦡣,𦡣,35114125251131234,17
A:ucxb--:026864:𦡤,𦡤,35114413241112112,17
A:ucxb--:026865:𦡥,𦡥,35114415154151541,17
A:ucxb--:026867:𦡧,𦡧,35112243143111234,17
A:ucxb--:026868:𦡨,𦡨,12341234251153254,17
A:ucxb--:026868:𦡨,𦡨,12351235354153254,17
A:ucxb--:026869:𦡩,𦡩,35111234342413452,17
A:ucxb--:026869:𦡩,𦡩,35411234342413452,17
A:ucxb--:02686a:𦡪,𦡪,35113544541251431,17
A:ucxb--:02686a:𦡪,𦡪,35413541541251431,17
A:ucxb--:02686b:𦡫,𦡫,35114311213121534,17
A:ucxb--:02686b:𦡫,𦡫,35414311213121534,17
A:ucxb--:02686c:𦡬,𦡬,3511344134522554,16
A:ucxb--:02686c:𦡬,𦡬,3541344134522554,16
A:ucxb--:02686d:𦡭,𦡭,321115251145253434,18
A:ucxb--:02686e:𦡮,𦡮,3511431224312511,16
A:ucxb--:02686f:𦡯,𦡯,3511121431112454,16
A:ucxb--:026870:𦡰,𦡰,35111221251124124,17
A:ucxb--:026870:𦡰,𦡰,354112121251124124,18
A:ucxb--:026871:𦡱,𦡱,351154154132411121,18
A:ucxb--:026871:𦡱,𦡱,354154154132411121,18
A:ucxb--:026872:𦡲,𦡲,351144545442522112,18
A:ucxb--:026872:𦡲,𦡲,354144545442522112,18
A:ucxb--:026873:𦡳,𦡳,351155525343524444,18
A:ucxb--:026874:𦡴,𦡴,351112151211251124,18
A:ucxb--:026874:𦡴,𦡴,354112151211251124,18
A:ucxb--:026875:𦡵,𦡵,351125135333414544,18
A:ucxb--:026875:𦡵,𦡵,354125135333414544,18
A:ucxb--:026876:𦡶,𦡶,351112512531425221,18
A:ucxb--:026876:𦡶,𦡶,354112512531125221,18
A:ucxb--:026877:𦡷,𦡷,351122431431121124,18
A:ucxb--:026877:𦡷,𦡷,354122431431121124,18
A:ucxb--:026878:𦡸,𦡸,351135311345452134,18
A:ucxb--:026878:𦡸,𦡸,354115311345452134,18
A:ucxb--:026879:𦡹,𦡹,351125115545544444,18
A:ucxb--:026879:𦡹,𦡹,354125115545544444,18
A:ucxb--:02687a:𦡺,𦡺,251113425111342511,18
A:ucxb--:02687a:𦡺,𦡺,251113425111343541,18
A:ucxb--:02687b:𦡻,𦡻,351141121125444435,18
A:ucxb--:02687b:𦡻,𦡻,354141121125444435,18
A:ucxb--:02687c:𦡼,𦡼,15311345452134253434,20
A:ucxb--:02687c:𦡼,𦡼,35311345452134253434,20
A:ucxb--:02687d:𦡽,𦡽,35113512212512134,17
A:ucxb--:02687d:𦡽,𦡽,354135122112512134,18
A:ucxb--:02687e:𦡾,𦡾,122111345251212511,18
A:ucxb--:02687e:𦡾,𦡾,122111345251213541,18
A:ucxb--:02687f:𦡿,𦡿,351151111223425221,18
A:ucxb--:02687f:𦡿,𦡿,354151111223425221,18
A:ucxb--:026880:𦢀,𦢀,351112125145154121,18
A:ucxb--:026880:𦢀,𦢀,354112125145154121,18
A:ucxb--:026881:𦢁,𦢁,35111223445113251,17
A:ucxb--:026881:𦢁,𦢁,354112123415113251,18
A:ucxb--:026882:𦢂,𦢂,351122431431121134,18
A:ucxb--:026882:𦢂,𦢂,354122431431121134,18
A:ucxb--:026883:𦢃,𦢃,35111221214111251,17
A:ucxb--:026883:𦢃,𦢃,354112121214111251,18
A:ucxb--:026884:𦢄,𦢄,351122111111413534,18
A:ucxb--:026885:𦢅,𦢅,351143345354251214,18
A:ucxb--:026885:𦢅,𦢅,354143345354251214,18
A:ucxb--:026886:𦢆,𦢆,25111342511134253434,20
A:ucxb--:026887:𦢇,𦢇,353113454521342511,18
A:ucxb--:026888:𦢈,𦢈,351113425234343434,18
A:ucxb--:026888:𦢈,𦢈,354113425234343434,18
A:ucxb--:026889:𦢉,𦢉,351144545434251214,18
A:ucxb--:02688a:𦢊,𦢊,3511251112213424134,19
A:ucxb--:02688a:𦢊,𦢊,3541251112213424134,19
A:ucxb--:02688b:𦢋,𦢋,3511431121444411134,19
A:ucxb--:02688c:𦢌,𦢌,3511121252212511134,19
A:ucxb--:02688c:𦢌,𦢌,3541121253512511134,19
A:ucxb--:02688d:𦢍,𦢍,3511554554125121534,19
A:ucxb--:02688d:𦢍,𦢍,3541554554125121534,19
A:ucxb--:02688e:𦢎,𦢎,351141312212512134,18
